8
13
16
14
16
24
21
21
23
23
15
15
19
19
20
17
18
18
15
19
23
23
24
14
18
17
17
19
18
15
13
16
20
17
15
15
18
18
19
15
18
17
25
22
19
18
23
24
15
14
18
18
22
19
16
18
24
14
13
11
16
15
22
16
16
19
16
15
19
15
18
13
19
17
16
23
21
18
17
18
21
21
19
17
20
19
17
24
27
21
21
17
16
18
17
19
18
16
16
18
18
15
22
22
17
14
19
23
23
17
19
21
20
23
22
20
13
15
14
20
18
17
15
19
14
17
18
16
21
16
20
16
20
20
13
14
22
16
19
22
17
21
20
21
20
19
20
22
21
18
14
19
18
19
18
19
22
22
21
20
20
24
21
17
19
16
22
20
24
21
19
19
16
16
18
12
16
17
11
12
26
22
16
13
14
12
15
23
16
22
21
15
15
21
16
15
12
16
7
11
7
9
10
13
14
19
16
15
18
26
28
23
20
14
24
11
17
26
16
18
17
13
17
23
29
21
15
16
18
21
10
22
25
22
21
15
10
16
21
24
21
18
14
16
29
14
18
17
18
13
19
17
15
11
14
11
16
22
12
15
25
19
17
19
19
14
10
18
18
14
23
14
16
13
18
17
12
9
13
10
17
17
18
9
12
18
19
13
10
14
12
16
15
14
16
15
14
17
15
14
17
15
9
11
18
16
5
6
11
15
17
17
20
12
10
9
9
13
14
9
7
11
8
6
12
16
20
17
16
15
8
11
12
8
12
9
17
20
22
17
13
16
15
15
22
19
18
17
17
21
13
12
11
17
10
12
10
6
15
16
23
15
16
14
14
11
15
16
10
12
15
14
10
25
15
9
18
18
12
17
15
20
23
19
12
13
20
17
20
15
12
10
22
15
14
9
15
16
14
14
18
19
17
19
13
17
15
12
15
14
11
8
16
15
16
9
17
17
18
14
16
19
16
18
13
14
12
11
16
20
19
20
28
18
15
13
16
24
26
18
19
13
8
16
15
12
16
15
21
13
14
17
23
17
24
16
12
19
21
20
22
20
19
9
8
14
20
21
12
16
14
18
19
18
13
20
17
14
24
24
20
22
22
17
27
20
21
16
16
17
10
15
12
15
17
10
14
19
12
16
22
