0.0030734722,13.1915814867
0,6.3564723086
0.0003577808,13.813095147
0.0140397962,10.0715316834
0.022474397,14.2583655252
0.0015035969,8.0235917425
0.0026686256,8.1253386791
0.005032008,8.5723272132
1.0775913142E-05,6.3316239939
0,9.5400379942
1.0929847186E-05,7.6057986727
8.263861235E-06,8.2190592631
0.0111750579,8.7416738317
3.6955058544E-05,7.5347858901
0.0015531439,10.1670848
0.011389518,8.3538599539
8.15252369E-07,8.0317259179
7.591932E-08,19.7180324018
0.0009706337,9.8784387279
0.0113465737,6.9431246251
0.0078278025,17.9792459202
0.0093944902,14.0478511641
0.0009265046,6.9458505865
0.0264500729,7.8300492495
0.0347312801,28.982691851
0.0028583039,6.9982974001
0.0148935269,16.6470807714
0.0074968845,10.5177884367
0.0090517139,25.8534765772
0.001905547,8.070714241
2.15779879E-07,13.6804320199
2.272420104E-06,11.7362391391
0.0026685511,11.6754289591
2.5153705244E-05,12.3815604202
0.0119741105,9.1651021293
0.0002484124,10.383005327
0.0021855623,16.0084754843
0.0015866107,6.61426885
1.6167289666E-05,9.6391819777
0.000524017,11.9478364435
0.0084643214,8.2972727983
2.6557276006E-05,6.950274709
0.0278463424,7.5331336428
0.0018892719,12.8008055454
0.0527823576,14.8196628909
0.0244849383,11.3864512931
0.003001482,12.1072157381
0,12.9530221219
4.909070265E-06,8.042041055
0.0399579785,8.5542455103
0.000031072,7.6096724936
4.304569168E-06,16.5028077399
0.0145997573,11.6356656814
0.0041769822,10.2530020043
1.971350067E-06,10.3941753785
0.0056994946,13.1919104454
1.095371698E-05,11.9661882306
0.0004449246,14.5163657635
0.0120904575,14.3304302563
0.0025815812,8.7576407651
6.291369669E-06,18.4741211861
0.0064415567,6.3007652615
5.2235984E-08,7.6704294828
0.0037222099,9.0845673194
0.0027635073,7.999989825
2.4498299842E-05,12.9713241564
0.0027841685,8.9010150955
0.001171156,8.7792713183
3.73343726E-07,7.7583201822
0.0049279186,7.2938934527
1.7164489855E-05,7.2460587149
0.0011114277,8.0406390853
0.0039397953,7.3050485187
0.003328063,9.5654547461
0.0076234361,22.0901905979
0.0035124415,8.9068505079
0,9.0822837794
0.0227078095,10.1234063882
0.0023852086,9.1340097422
6.118404E-09,15.7948103376
0,7.2388142793
0,7.2494543829
0.0004155534,9.6199397737
1.7110119703E-05,6.5162124858
0.0095075686,7.3256529265
0.004751607,9.0330664035
0.0009889329,11.2847186522
0.0030161806,9.7747615633
3.3519127111E-05,9.3868034522
0.0011135117,11.1278867019
1.1364061417E-05,10.7290663014
0.0025335864,7.9245425622
0.0095369564,6.7659972288
0.0059352045,12.3569797867
0.0013345629,5.8976430343
3.468883749E-06,4.8213188704
0.0012703467,7.2688848808
0.0019960051,8.8002974864
2.659177174E-06,11.1365291487
3.3641434698E-05,8.0377261567
0.0008852546,9.6893117098
0,11.9417220722
0.0045303547,11.7668671043
0.0050725793,7.6405209979
0.0010558545,9.3803228628
6.8142367372E-05,5.2988252
0.0003437221,30.690878709
0.0377100343,6.5901256809
1.2350083028E-05,7.0635553654
0.0001341479,8.9751287835
0.0019099387,7.80634213
0.0315751676,11.3994531943
0.0077048667,7.5536769338
0.011956713,10.3957937282
0.028043189,11.1893959587
0.0023972284,7.3948057283
0.0054829867,13.9593028723
0.0003772906,6.9868656242
0.01992312,9.0215272083
0.0069451853,11.3988977945
4.4283160804E-05,7.7676264341
0.0131372332,8.3811808715
0.0007188287,17.0257136993
0.0599916467,9.0478042961
0.0040929856,11.4183660626
0,7.8958145527
0.0017760762,12.2874518709
9.3438103492E-05,7.1288316715
0.0002666147,20.9582258335
0.000007134,9.5624966374
6.131182582E-06,8.6768128031
0.0059263981,10.456458301
0.0030187283,7.1503872685
0.0002577462,6.7076221487
7.179750764E-06,10.1820027603
0.0529999236,18.3978444096
6.3939603204E-05,21.7926179928
0,9.5593749048
0.0087010877,9.6385783542
0.0023410597,7.716341685
8.576667501E-06,9.8048663413
0.0045275197,10.3310569856
0.0026183233,6.7537256711
0.0003546275,7.0816897546
5.7673889351E-05,9.5665065374
2.7209648E-08,12.8538677389
0,6.0297553002
2.0745777138E-05,14.2617380378
0.02269741,7.3110298167
0.0024269782,18.3873549822
0.0098738699,11.6433724569
0.0015208842,10.419049341
0.0098813302,27.6080961879
1.7018496E-06,15.5332982492
2.1448566E-08,10.4631516691
0.0087169259,8.86934404
2.266307913E-06,10.1329198008
0,8.0943235919
3.71325308E-06,6.5021344319
0.0069444845,7.6568408525
0.0009532006,7.6899372403
0.0046512376,8.2469591244
0.0009622422,10.3399268629
5.7972584599E-05,7.5719583372
0.0031160288,8.8524883779
0.0055588643,6.8975998181
0.0011912116,7.7869449234
0.0056551325,6.5892979937
2.9592810525E-05,15.6223197
0.0050769773,10.1148198249
0.0005961157,8.8059130185
2.6789009E-08,6.6232093195
5.344152773E-06,25.2325018119
0.0088185737,10.812464726
0.0072074417,9.5286222435
0.0253332703,9.4271294486
0.00427569,12.1694414732
0.0131669742,16.7745228582
0.0031241299,7.7696422569
0.0353262214,6.1183593765
0.0130347754,40.5974993527
0.002220972,8.1230265616
1.2245542131E-05,6.9573412458
2.13591877E-07,8.3320136252
0.0022385103,11.9832561935
0.0082490441,16.4081204195
0.0022991921,7.3250037543
1.19E-12,7.7107714335
0.0011745706,10.0081052238
0.000007857,8.7724655012
8.944742239E-06,9.5317459015
0.0123059166,8.4803169045
1.1686507477E-05,6.6981036309
0.007286071,9.0264751886
0.0019084133,11.2220009597
0.0001384424,7.5753712543
0.0040353113,9.8014527847
0.0160121549,7.6590991096
0.0020795975,9.7165300988
0.0033560516,6.082308736
0.0035328959,14.0188299112
1.446874891E-06,8.6881983432
0.0007840403,8.5288979528
0.001879292,14.5299941518
0.002143068,10.8775065755
0,8.3700808007
0.0010816236,6.7196080607
0.0076498386,7.0408105897
0.0034013574,7.1891739414
0.0020452852,10.3045616947
0.0027006837,8.2064320444
1.0727234566E-05,8.3144745799
2.7556128694E-05,12.6462174317
0.0038653917,8.5298003242
0.0034736516,13.1313941781
0,9.2873908785
0,6.5629329122
2.413442315E-05,7.9975001294
0.0054484519,8.990356083
1.3529172652E-05,8.5985558694
0.0022897938,7.1030854599
0.0009946879,11.2978854234
1.753113397E-06,27.3361791443
0.0038688146,10.8902027933
0.0939049886,15.5583176227
0.0090629379,8.314531982
0.0063033695,15.8337343801
0.0015704783,8.4928475537
0.0039868458,10.9788183704
0.0495828584,6.5536371314
6.024518184E-06,10.6912247428
0.0059166215,8.5544454525
0,8.2736043663
0.0229159542,9.115436074
0.0081698954,7.7375991347
0.0026783921,6.8271309406
0.0021004891,7.3361363305
7.453052651E-06,5.8565663421
0.0185154263,8.7638228787
0.0711266434,7.7231146567
7.087789034E-06,7.6601915642
0.0096359945,13.3534650054
0.000040135,7.2856343066
0.000028886,18.2424977306
0,6.7663320677
0.0026743492,5.5981755474
0.0026501628,8.2755170485
0.0022933071,7.8666335875
0.0448871631,8.7923238663
3.87075485E-07,7.1665971542
0.0027300764,8.6528327437
0.0036189456,11.7119815719
0.0023264771,15.9729047239
0.0069745893,9.2098707885
2.3479746016E-05,7.4062232913
4.8731628723E-05,11.5728333506
0.0285422717,9.9436442867
0.002062566,7.4845354492
0.0016498201,6.9911629533
3.732588288E-06,12.1981296866
0.0007693742,7.5305960753
6.04867548E-07,6.5312300051
0.0024876537,8.307584126
0.0073562922,8.0907779119
0.0259559956,7.4135536344
0.0056798489,8.8149777651
0.0048313895,7.1078855682
0.0022299709,9.7498289652
0.0046763141,11.0306340217
0.0012178365,7.4091516444
0.0009256639,15.7080944802
0.0039190859,9.4300032333
0.0010333571,11.2655768077
5.817336986E-06,7.4547126148
0.0064262022,9.5507803268
0.0143911626,14.9750498016
0.0016917144,7.4419162505
0.0085014238,18.9646660677
8.039013557E-05,10.1333221344
0.0035095213,14.2821413104
0.0492583516,8.6622029254
0.008047522,8.3640480516
0.0005856592,10.0721159113
8.46175551E-06,10.4122038018
4.228292899E-06,6.8292088832
4.21359935E-07,12.5080418068
6.8555284E-08,10.978847394
0.0066272282,10.7878322702
0.00000002,14.1033508022
8.912687152E-05,11.7087147002
0.0026731037,10.2280400126
0,6.3837674785
0.0020111858,7.9509565192
0.0023717254,10.4297047882
8.88E-13,12.4010334384
0.0079916905,8.0391975377
0.0095443988,7.7992453513
0.0031507409,5.869826391
0.000807677,16.5643812698
0.0018808016,8.0408425709
